53.250549,-4.559445
53.246384,-4.560834
53.243332,-4.563612
53.238609,-4.571389
NaN,NaN
53.225555,-4.153334
53.200272,-4.218056
53.144997,-4.325556
53.124443,-4.351389
53.125832,-4.402223
53.176666,-4.478889
53.189438,-4.494445
53.273331,-4.5675
53.388054,-4.569167
53.391388,-4.566945
53.39666,-4.56
53.41861,-4.474723
53.424438,-4.429167
53.424995,-4.423056
53.424995,-4.416112
53.411942,-4.31389
53.407494,-4.2925
53.403328,-4.283611
53.398331,-4.276945
53.388611,-4.27
53.321663,-4.222222
53.310555,-4.126945
53.311943,-4.122223
53.312492,-4.115834
53.312218,-4.110001
53.30555,-4.06
53.303329,-4.046667
53.299721,-4.04639
53.254997,-4.09
53.247772,-4.101389
53.225555,-4.153334
NaN,NaN
55.237778,-6.353333
55.211937,-6.255
55.218605,-6.168334
55.221107,-6.149445
55.220276,-6.142222
55.210274,-6.103889
55.208611,-6.098612
55.194443,-6.066668
55.188606,-6.060834
55.161659,-6.0375
55.154999,-6.033611
55.150833,-6.033334
55.102776,-6.0425
55.087219,-6.049445
55.057777,-6.036112
54.896111,-5.844445
54.851387,-5.791389
54.854996,-5.781945
54.855553,-5.775556
54.853607,-5.746945
54.850273,-5.736389
54.848328,-5.731945
54.833054,-5.710556
54.830276,-5.708056
54.812218,-5.692779
54.806107,-5.688056
54.771233,-5.686528
54.764999,-5.686389
54.761108,-5.6875
54.756104,-5.690556
54.751938,-5.693334
54.748886,-5.696389
54.739166,-5.711112
54.725441,-5.742556
54.724442,-5.745556
54.724106,-5.749389
54.724106,-5.767056
54.719719,-5.785833
54.710548,-5.816389
54.708885,-5.821667
54.69194,-5.8625
54.687492,-5.871112
54.682495,-5.878056
54.674721,-5.888334
54.671387,-5.891389
54.633888,-5.923889
54.629715,-5.925
54.604721,-5.908334
54.602219,-5.904723
54.601105,-5.898334
54.603333,-5.887222
54.605553,-5.883056
54.608604,-5.88
54.61972,-5.874722
54.637497,-5.855834
54.655548,-5.816389
54.661385,-5.803056
54.673164,-5.740612
54.673832,-5.738111
54.674164,-5.734112
54.679443,-5.629168
54.679161,-5.599167
54.678055,-5.576945
54.676384,-5.571667
54.654442,-5.538889
54.651939,-5.535278
54.648605,-5.533334
54.629997,-5.527779
54.536385,-5.479445
54.489441,-5.435278
54.487221,-5.430556
54.483604,-5.429723
54.460548,-5.435278
54.456383,-5.436389
54.385551,-5.461112
54.364609,-5.50089
54.363773,-5.50389
54.363609,-5.508056
54.365776,-5.514056
54.369106,-5.517723
54.40144,-5.545223
54.403439,-5.54639
54.405609,-5.54689
54.410606,-5.547223
54.414944,-5.545723
54.417107,-5.544389
54.418938,-5.54289
54.426777,-5.532223
54.441666,-5.545834
54.448883,-5.541667
54.452774,-5.540556
54.476944,-5.543612
54.499161,-5.55
54.502495,-5.551945
54.515831,-5.559723
54.518883,-5.561667
54.524437,-5.568056
54.541939,-5.599723
54.559166,-5.639445
54.566383,-5.659167
54.573051,-5.680556
54.575272,-5.692779
54.574165,-5.698611
54.570549,-5.700556
54.533607,-5.704722
54.523048,-5.675834
54.52166,-5.67139
54.492676,-5.645021
54.377033,-5.573338
54.366867,-5.568172
54.3447,-5.561172
54.342865,-5.562838
54.290833,-5.559167
54.283051,-5.562222
54.264999,-5.586667
54.249718,-5.608334
54.227219,-5.648056
54.225555,-5.653334
54.226387,-5.658611
54.228882,-5.662223
54.234993,-5.666945
54.24305,-5.684445
54.24472,-5.690001
54.245552,-5.696945
54.247498,-5.730556
54.248055,-5.746112
54.240273,-5.8225
54.238884,-5.8275
54.22805,-5.855556
54.223885,-5.86389
54.213333,-5.873056
54.204994,-5.873889
54.197495,-5.871945
54.187775,-5.865834
54.183884,-5.865001
54.171387,-5.86389
54.162498,-5.865278
54.116386,-5.885
54.099442,-5.896389
54.094162,-5.903611
54.085831,-5.920279
54.063889,-5.968334
54.031387,-6.043889
54.027771,-6.067779
54.027496,-6.075001
54.028328,-6.081944
54.036385,-6.108334
54.069443,-6.170834
54.074997,-6.177222
54.087494,-6.185834
54.09333,-6.192223
54.095276,-6.196667
54.096664,-6.202778
54.099831,-6.266975
54.101944,-6.267501
54.104996,-6.2725
54.107216,-6.278611
54.108604,-6.288611
54.115555,-6.338889
54.115555,-6.349723
54.114166,-6.355
54.111664,-6.360001
54.108604,-6.363611
54.105553,-6.365278
54.102493,-6.366112
54.099442,-6.365834
54.058327,-6.4475
54.050827,-6.5675
54.044441,-6.605834
54.042221,-6.608056
54.037216,-6.620001
54.039162,-6.625
54.045273,-6.632501
54.065277,-6.655556
54.183609,-6.734723
54.287498,-6.851667
54.291939,-6.850556
54.338882,-6.870001
54.345276,-6.876112
54.373604,-6.917223
54.379166,-6.926945
54.401665,-6.974445
54.416939,-7.025278
54.41777,-7.030834
54.417221,-7.036389
54.409996,-7.058333
54.336662,-7.160833
54.289162,-7.175556
54.258888,-7.145
54.255829,-7.142501
54.252495,-7.141389
54.225273,-7.145834
54.124992,-7.280834
54.121941,-7.286945
54.112495,-7.313334
54.113052,-7.330278
54.126938,-7.559445
54.142494,-7.610001
54.146111,-7.620001
54.148888,-7.623611
54.155548,-7.624167
54.163055,-7.623056
54.166382,-7.624445
54.169716,-7.627778
54.202499,-7.696945
54.202499,-7.7025
54.200272,-7.747778
54.199165,-7.815556
54.199165,-7.820556
54.212219,-7.851389
54.218048,-7.861945
54.224159,-7.8675
54.23111,-7.869167
54.253052,-7.869445
54.282494,-7.874722
54.285828,-7.875556
54.289162,-7.878056
54.294167,-7.900278
54.299438,-7.941389
54.357216,-8.030279
54.361382,-8.045279
54.366386,-8.055834
54.372772,-8.065556
54.438606,-8.156668
54.44194,-8.159445
54.463879,-8.171666
54.507217,-8.046946
54.532219,-7.950834
54.553886,-7.833611
54.594444,-7.752223
54.626938,-7.7775
54.633049,-7.849445
54.63472,-7.855278
54.664444,-7.906389
54.671104,-7.913889
54.698883,-7.927501
54.702217,-7.925279
54.733604,-7.843056
54.73555,-7.829722
54.734444,-7.824445
54.73111,-7.819167
54.710548,-7.739167
54.762772,-7.553334
54.829933,-7.482839
54.857773,-7.458056
54.8825,-7.44389
54.953331,-7.406389
55.045273,-7.326389
55.070595,-7.252507
55.047493,-7.255
55.046104,-7.251112
55.036942,-7.095
55.037773,-7.073611
55.04055,-7.064167
55.044441,-7.055278
55.049164,-7.047501
55.061943,-7.029167
55.070274,-7.019723
55.110275,-6.994167
55.156105,-6.966945
55.16777,-6.889723
55.168053,-6.824722
55.180275,-6.730278
55.207222,-6.613334
55.233055,-6.515556
55.239166,-6.37639
55.237778,-6.353333
NaN,NaN
55.293053,-6.172778
55.264999,-6.181111
55.261383,-6.184723
55.25972,-6.188334
55.291382,-6.234445
55.290276,-6.262778
55.290833,-6.277779
55.292221,-6.2825
55.296387,-6.281389
55.303886,-6.262778
55.307777,-6.252501
55.308609,-6.23889
55.302498,-6.191112
55.299721,-6.178334
55.297493,-6.174723
55.293053,-6.172778
NaN,NaN
55.438606,-5.103612
55.429443,-5.171945
55.429993,-5.223612
55.430275,-5.231668
55.431938,-5.236945
55.446938,-5.283334
55.451111,-5.292778
55.474998,-5.340279
55.477219,-5.342223
55.504166,-5.357223
55.600555,-5.400278
55.608887,-5.400834
55.617775,-5.400278
55.628883,-5.396389
55.66861,-5.381111
55.671661,-5.378056
55.676941,-5.370833
55.699715,-5.330001
55.701942,-5.325556
55.71666,-5.295279
55.717216,-5.265556
55.71611,-5.251945
55.713608,-5.239167
55.710274,-5.228333
55.699165,-5.198334
55.692772,-5.185278
55.684166,-5.168056
55.679161,-5.160278
55.673332,-5.154723
55.556664,-5.085279
55.553055,-5.083889
55.463333,-5.074722
55.45916,-5.074445
55.455276,-5.075834
55.452217,-5.078889
55.441666,-5.093334
55.438606,-5.103612
NaN,NaN
55.721939,-5.016389
55.721382,-5.023056
55.722221,-5.030278
55.724159,-5.034722
55.777222,-5.11889
55.780273,-5.121945
55.874161,-5.198611
55.877495,-5.200556
55.891937,-5.205833
55.895828,-5.206667
55.899437,-5.206389
55.918053,-5.181667
55.919998,-5.176945
55.918884,-5.170556
55.915276,-5.160556
55.876938,-5.080278
55.837776,-5.036389
55.783051,-5.008889
55.776108,-5.005556
55.767776,-5.005279
55.730553,-5.006945
55.726944,-5.009167
55.721939,-5.016389
NaN,NaN
55.878883,-6.121667
55.811104,-6.103056
55.80722,-6.101945
55.796661,-6.097501
55.789993,-6.093334
55.783882,-6.088334
55.777496,-6.075556
55.772217,-6.059445
55.76722,-6.052222
55.76416,-6.05
55.720551,-6.030278
55.680832,-6.024723
55.677773,-6.0275
55.669998,-6.038334
55.649994,-6.076667
55.592216,-6.228889
55.572777,-6.274445
55.576942,-6.300556
55.581665,-6.317223
55.586662,-6.325556
55.589439,-6.3275
55.615273,-6.321945
55.618889,-6.320834
55.707222,-6.285833
55.763611,-6.253056
55.76722,-6.251112
55.771385,-6.25139
55.774719,-6.254445
55.776665,-6.259167
55.777771,-6.265278
55.781387,-6.325278
55.781387,-6.331667
55.780273,-6.337778
55.774994,-6.345556
55.771385,-6.348333
55.764717,-6.352501
55.758049,-6.356389
55.750275,-6.360556
55.740829,-6.3675
55.72805,-6.379723
55.717216,-6.393056
55.703888,-6.410833
55.680275,-6.449445
55.673882,-6.462501
55.669998,-6.473333
55.66861,-6.485001
55.669441,-6.491389
55.673332,-6.50139
55.676666,-6.505
55.68222,-6.509167
55.690552,-6.51
55.721382,-6.5
55.733604,-6.495278
55.84861,-6.449722
55.853607,-6.441668
55.869438,-6.369722
55.863609,-6.309723
55.916382,-6.192223
55.927498,-6.163056
55.933609,-6.141945
55.934441,-6.136667
55.933609,-6.129445
55.928886,-6.121945
55.921661,-6.118611
55.894997,-6.122778
55.878883,-6.121667
NaN,NaN
56.02916,-6.19389
56.028053,-6.200001
56.031944,-6.240556
56.03611,-6.263056
56.077217,-6.234167
56.082771,-6.228612
56.095833,-6.210556
56.100555,-6.2025
56.113052,-6.178612
56.115273,-6.173612
56.121666,-6.138889
56.120827,-6.130834
56.117218,-6.129723
56.039162,-6.178056
56.03083,-6.189723
56.02916,-6.19389
NaN,NaN
55.829994,-5.946945
55.78833,-5.971945
55.791664,-6.027223
55.793053,-6.0325
55.800278,-6.053056
55.803886,-6.063056
55.808327,-6.070556
55.811661,-6.073611
55.815552,-6.075556
55.82666,-6.079167
55.877495,-6.088056
55.88166,-6.087778
55.894165,-6.084445
55.905548,-6.078889
56.023605,-5.968056
56.030548,-5.955833
56.058327,-5.906389
56.060829,-5.901668
56.109718,-5.809167
56.133331,-5.755
56.137497,-5.745001
56.150276,-5.71139
56.150833,-5.705556
56.147217,-5.694445
56.125832,-5.685
56.121941,-5.684445
56.117493,-5.684445
56.113052,-5.686111
56.106667,-5.690834
56.098885,-5.7025
56.096107,-5.708056
56.089439,-5.716945
56.078049,-5.730278
56.063606,-5.746112
56.056938,-5.751945
55.94944,-5.845834
55.8825,-5.904167
55.829994,-5.946945
NaN,NaN
56.158051,-5.735001
56.158051,-5.7425
56.159721,-5.748056
56.162773,-5.75
56.169167,-5.744167
56.177773,-5.735556
56.194443,-5.691389
56.195549,-5.685556
56.194717,-5.679723
56.19194,-5.675279
56.189163,-5.673889
56.184998,-5.673612
56.17305,-5.673612
56.169441,-5.675834
56.16555,-5.685278
56.161385,-5.7025
56.159439,-5.713334
56.158051,-5.735001
NaN,NaN
56.196938,-5.63
56.186661,-5.638056
56.187775,-5.644167
56.18972,-5.648056
56.212494,-5.663334
56.215828,-5.665278
56.256104,-5.644167
56.260277,-5.641945
56.2575,-5.609445
56.25444,-5.606389
56.25,-5.606883
56.196938,-5.63
NaN,NaN
56.268883,-5.616667
56.26722,-5.622778
56.268051,-5.630834
56.269997,-5.635556
56.293053,-5.648056
56.301109,-5.645556
56.304443,-5.643333
56.316109,-5.630834
56.320831,-5.621945
56.321106,-5.614445
56.321388,-5.589723
56.319717,-5.583889
56.315552,-5.583611
56.311386,-5.585279
56.27916,-5.603056
56.273331,-5.608612
56.268883,-5.616667
NaN,NaN
56.303604,-6.404723
56.301941,-6.410001
56.302216,-6.418334
56.308327,-6.433056
56.310555,-6.436389
56.331383,-6.416389
56.34111,-6.393889
56.342216,-6.387778
56.340828,-6.381945
56.337494,-6.380834
56.322777,-6.389167
56.315826,-6.393333
56.306107,-6.401112
56.303604,-6.404723
NaN,NaN
56.382774,-5.543612
56.378052,-5.552778
56.382217,-5.584445
56.384995,-5.586667
56.38916,-5.587778
56.39222,-5.585556
56.406105,-5.567779
56.409439,-5.545834
56.41111,-5.51
56.387772,-5.536389
56.382774,-5.543612
NaN,NaN
56.464722,-6.165833
56.458611,-6.19889
56.464996,-6.232779
56.46611,-6.238611
56.477776,-6.258889
56.481941,-6.26
56.48555,-6.258612
56.49472,-6.241667
56.496666,-6.236667
56.499161,-6.224723
56.497772,-6.215556
56.49472,-6.205001
56.475273,-6.162778
56.472771,-6.159722
56.469444,-6.157778
56.465828,-6.160556
56.464722,-6.165833
NaN,NaN
56.515831,-6.739167
56.51416,-6.758612
56.515831,-6.774167
56.515274,-6.789445
56.514717,-6.795834
56.513054,-6.801667
56.511383,-6.806111
56.474998,-6.87639
56.468887,-6.881945
56.438606,-6.892778
56.439995,-6.925
56.449165,-6.972222
56.494438,-6.990834
56.498055,-6.988611
56.508049,-6.973333
56.513054,-6.958056
56.548332,-6.763889
56.549164,-6.758056
56.547493,-6.752501
56.542221,-6.744722
56.53083,-6.733334
56.524437,-6.729167
56.520271,-6.728889
56.515831,-6.739167
NaN,NaN
56.508888,-5.783611
56.478882,-5.714723
56.451111,-5.651112
56.443886,-5.64889
56.435829,-5.648334
56.403053,-5.658611
56.395554,-5.663056
56.359161,-5.701945
56.351944,-5.714723
56.317497,-5.808612
56.308884,-5.840279
56.308052,-5.846945
56.310555,-5.860001
56.314163,-5.871945
56.31916,-5.878056
56.325272,-5.871389
56.327217,-5.865834
56.332497,-5.859723
56.339165,-5.853889
56.342773,-5.852222
56.347771,-5.852501
56.349716,-5.854723
56.351944,-5.860278
56.352493,-5.867778
56.351944,-5.882501
56.349159,-5.892778
56.318604,-5.983612
56.304718,-6.016111
56.258888,-6.264723
56.26416,-6.321112
56.266663,-6.325001
56.276382,-6.339445
56.281662,-6.346111
56.284439,-6.348333
56.308884,-6.366112
56.313049,-6.366389
56.329994,-6.363611
56.336937,-6.350278
56.339165,-6.339445
56.340828,-6.297778
56.339996,-6.290556
56.336105,-6.281667
56.333328,-6.278056
56.327499,-6.271945
56.318329,-6.231945
56.354996,-6.065834
56.365273,-6.027223
56.367493,-6.022223
56.36972,-6.018612
56.374718,-6.017778
56.378326,-6.019167
56.381104,-6.021945
56.382774,-6.0275
56.382217,-6.034445
56.371109,-6.078889
56.362778,-6.104723
56.359993,-6.115834
56.35611,-6.169168
56.356667,-6.185
56.361382,-6.193611
56.367775,-6.198611
56.378052,-6.203056
56.386665,-6.200278
56.428055,-6.143056
56.442772,-6.083056
56.446106,-6.071667
56.459442,-6.031945
56.463333,-6.021389
56.467499,-6.012778
56.474159,-6.006945
56.477776,-6.005556
56.489998,-6.002223
56.494164,-6.002778
56.496109,-6.00639
56.496552,-6.017691
56.48111,-6.098889
56.473328,-6.118056
56.473885,-6.12639
56.475273,-6.131945
56.539444,-6.325278
56.546661,-6.337778
56.599998,-6.323056
56.60305,-6.320001
56.643051,-6.186667
56.652771,-6.140556
56.653328,-6.133889
56.650276,-6.116667
56.638885,-6.06889
56.635826,-6.056945
56.622772,-6.039445
56.583328,-5.996112
56.579994,-5.993056
56.550827,-5.974445
56.544441,-5.971111
56.519165,-5.856389
56.513611,-5.800556
56.512772,-5.793889
56.508888,-5.783611
NaN,NaN
56.579994,-6.589168
56.55555,-6.678334
56.556664,-6.685834
56.569443,-6.694445
56.579994,-6.69889
56.583328,-6.696112
56.634438,-6.61389
56.653328,-6.57389
56.666107,-6.545834
56.68222,-6.509723
56.683884,-6.504723
56.687218,-6.493334
56.688889,-6.465556
56.689163,-6.457223
56.686104,-6.454445
56.682495,-6.453056
56.678886,-6.454445
56.638611,-6.485001
56.629997,-6.493334
56.624992,-6.50139
56.585548,-6.574445
56.583328,-6.578889
56.579994,-6.589168
NaN,NaN
56.869995,-6.144723
56.869164,-6.159167
56.873055,-6.178056
56.887215,-6.21139
56.890549,-6.213612
56.898888,-6.214445
56.903053,-6.214723
56.906944,-6.213056
56.91333,-6.2075
56.940826,-6.158611
56.945,-6.149723
56.943054,-6.137501
56.932495,-6.113611
56.926941,-6.1075
56.921104,-6.108056
56.895554,-6.114722
56.883888,-6.119722
56.881104,-6.123334
56.871384,-6.138889
56.869995,-6.144723
NaN,NaN
56.934166,-6.3175
56.934166,-6.325556
56.935555,-6.330556
56.946388,-6.361945
56.998886,-6.448334
57.00222,-6.452223
57.006104,-6.451667
57.032776,-6.415556
57.043884,-6.393333
57.04805,-6.384167
57.053055,-6.347501
57.054161,-6.326112
57.043327,-6.277223
57.041664,-6.270556
57.037773,-6.261667
57.031944,-6.254168
57.025833,-6.249722
57.022217,-6.249167
56.995552,-6.2475
56.964165,-6.255
56.960548,-6.256945
56.95166,-6.266667
56.944443,-6.278334
56.937218,-6.298612
56.934441,-6.310556
56.934166,-6.3175
NaN,NaN
56.940826,-7.466945
56.940826,-7.475278
56.943054,-7.515278
56.94416,-7.530556
56.947495,-7.550279
56.951385,-7.559445
56.955551,-7.560556
56.960274,-7.56
56.966385,-7.553612
57.05555,-7.445556
57.054443,-7.439723
57.043884,-7.418612
57.041382,-7.414722
56.982216,-7.378056
56.978607,-7.376112
56.945,-7.434723
56.942772,-7.439167
56.940826,-7.466945
NaN,NaN
57.052216,-6.499167
57.043884,-6.581112
57.046387,-6.602501
57.051109,-6.601389
57.054993,-6.593334
57.066383,-6.555556
57.068054,-6.549445
57.067497,-6.543612
57.062218,-6.499722
57.060555,-6.494167
57.05722,-6.491945
57.054161,-6.495001
57.052216,-6.499167
NaN,NaN
57.278053,-5.939167
57.277771,-5.946112
57.279999,-5.968889
57.282776,-5.980278
57.28833,-5.996389
57.295273,-6.008334
57.303329,-6.018056
57.307777,-6.019167
57.311661,-6.017778
57.314438,-6.015
57.318604,-6.005834
57.320549,-5.987779
57.318604,-5.956667
57.317215,-5.950278
57.311661,-5.933889
57.309715,-5.93
57.301109,-5.920834
57.297775,-5.918612
57.294167,-5.917778
57.289444,-5.918334
57.283333,-5.923334
57.28083,-5.928056
57.278053,-5.939167
NaN,NaN
57.337494,-7.223056
57.332771,-7.231112
57.327774,-7.246112
57.32666,-7.252223
57.327217,-7.258889
57.336105,-7.285278
57.322495,-7.288056
57.152496,-7.259167
57.114441,-7.214723
57.110275,-7.215279
57.096939,-7.225834
57.094719,-7.230278
57.103607,-7.265556
57.10611,-7.287223
57.10611,-7.303334
57.099998,-7.333611
57.099159,-7.356112
57.099998,-7.363056
57.108604,-7.38139
57.114716,-7.386667
57.124992,-7.392501
57.131943,-7.396111
57.182495,-7.4175
57.186661,-7.418889
57.21833,-7.420834
57.382217,-7.425
57.385277,-7.422223
57.389717,-7.412223
57.401382,-7.368056
57.395828,-7.335556
57.381104,-7.285833
57.375275,-7.271945
57.372215,-7.267222
57.34166,-7.224445
57.337494,-7.223056
NaN,NaN
57.398888,-7.268889
57.397499,-7.283334
57.399719,-7.313612
57.401382,-7.320278
57.420273,-7.378056
57.423882,-7.388056
57.44194,-7.404723
57.448326,-7.409445
57.452217,-7.410001
57.464165,-7.406389
57.467773,-7.404167
57.470276,-7.400278
57.488327,-7.357779
57.489441,-7.351111
57.483604,-7.300556
57.480553,-7.276112
57.476387,-7.244167
57.460831,-7.204722
57.457497,-7.2025
57.418884,-7.202223
57.414993,-7.204445
57.40361,-7.239445
57.402222,-7.244722
57.398888,-7.268889
NaN,NaN
57.328606,-6.026945
57.32444,-6.051111
57.324715,-6.060278
57.326385,-6.066112
57.329163,-6.068334
57.348885,-6.079445
57.35305,-6.079722
57.394165,-6.078334
57.43055,-6.073056
57.451111,-6.065278
57.45472,-6.063612
57.491943,-6.031667
57.494438,-6.027779
57.508606,-6.003056
57.495827,-5.98
57.492493,-5.976945
57.488327,-5.976667
57.349998,-5.990001
57.342773,-5.994445
57.339722,-5.997223
57.334999,-6.00639
57.328606,-6.026945
NaN,NaN
57.522774,-5.967778
57.515274,-5.97139
57.515831,-5.978333
57.524162,-5.98889
57.527771,-5.990278
57.540833,-5.990834
57.562492,-5.982223
57.572777,-5.96639
57.574997,-5.961667
57.573883,-5.955833
57.570549,-5.953889
57.567215,-5.953334
57.522774,-5.967778
NaN,NaN
57.568054,-6.143889
57.484444,-6.136667
57.419167,-6.146667
57.40416,-6.147779
57.313049,-6.134723
57.306107,-6.127223
57.241943,-5.899167
57.239166,-5.886667
57.239998,-5.88
57.253609,-5.833334
57.272217,-5.768889
57.276108,-5.750556
57.275833,-5.743056
57.259995,-5.649167
57.25666,-5.646111
57.20916,-5.661389
57.204994,-5.663889
57.199715,-5.670279
57.116661,-5.803612
57.110275,-5.816389
57.106667,-5.826945
57.105553,-5.833056
57.10527,-5.847501
57.092773,-5.859167
57.063889,-5.889167
57.061104,-5.893056
57.038605,-5.928056
57.035553,-5.939445
57.026939,-5.98
57.023605,-5.998334
57.022217,-6.011945
57.024719,-6.016667
57.047775,-6.032223
57.054718,-6.034722
57.058327,-6.033334
57.111664,-5.990834
57.130272,-5.974167
57.177498,-6.030556
57.126389,-6.073611
57.124161,-6.077223
57.124992,-6.085556
57.128326,-6.096667
57.170555,-6.176667
57.157494,-6.314445
57.159439,-6.318334
57.263329,-6.446945
57.26944,-6.4525
57.299721,-6.479167
57.303055,-6.481389
57.307495,-6.480834
57.332771,-6.426111
57.334717,-6.421667
57.334999,-6.413056
57.328606,-6.398334
57.314438,-6.373889
57.302216,-6.345834
57.298332,-6.335279
57.297218,-6.329445
57.297493,-6.314167
57.299995,-6.310278
57.304161,-6.309723
57.406662,-6.526945
57.408333,-6.533334
57.384163,-6.573611
57.375832,-6.573611
57.353882,-6.564445
57.350273,-6.563334
57.345551,-6.563612
57.337494,-6.567223
57.334999,-6.570001
57.333328,-6.575556
57.333885,-6.582778
57.344162,-6.625
57.360832,-6.689167
57.363884,-6.700001
57.36805,-6.709723
57.376106,-6.720834
57.37944,-6.722778
57.387215,-6.724723
57.40361,-6.724445
57.427773,-6.772779
57.430275,-6.776668
57.433052,-6.77889
57.446106,-6.785833
57.449997,-6.784722
57.492775,-6.7475
57.605553,-6.637501
57.605827,-6.622778
57.604721,-6.615834
57.600555,-6.607223
57.588608,-6.58639
57.583054,-6.578334
57.577774,-6.572223
57.568329,-6.565556
57.555832,-6.564445
57.552216,-6.563334
57.546387,-6.557222
57.508888,-6.463334
57.504997,-6.43
57.524162,-6.375556
57.602776,-6.395834
57.63472,-6.420279
57.637497,-6.42139
57.641937,-6.419168
57.648888,-6.407223
57.684715,-6.345556
57.686104,-6.304167
57.672218,-6.276945
57.614441,-6.18139
57.608604,-6.174445
57.597221,-6.163056
57.59111,-6.158056
57.574997,-6.146111
57.568054,-6.143889
NaN,NaN
57.687218,-7.188612
57.64222,-7.075278
57.637497,-7.0675
57.633331,-7.065834
57.514999,-7.1475
57.509438,-7.15389
57.508049,-7.168334
57.503609,-7.233612
57.504166,-7.314723
57.505272,-7.321389
57.507774,-7.326112
57.527496,-7.3275
57.544167,-7.325278
57.550827,-7.347778
57.568054,-7.411667
57.563889,-7.455556
57.561943,-7.467778
57.562492,-7.476945
57.566109,-7.486112
57.586105,-7.536389
57.588051,-7.540278
57.590828,-7.543334
57.595551,-7.543334
57.646385,-7.491389
57.651939,-7.48389
57.654999,-7.472778
57.653328,-7.432501
57.656387,-7.275001
57.659439,-7.271111
57.676941,-7.244722
57.686943,-7.197223
57.687218,-7.188612
NaN,NaN
57.702217,-7.196667
57.701942,-7.204445
57.703331,-7.219723
57.707771,-7.219167
57.713608,-7.212778
57.724716,-7.198611
57.728882,-7.189723
57.733604,-7.173889
57.734718,-7.166667
57.734161,-7.160001
57.72361,-7.144723
57.718887,-7.145278
57.71666,-7.150001
57.714996,-7.155001
57.702217,-7.196667
NaN,NaN
57.810829,-8.555279
57.798607,-8.575556
57.798882,-8.5825
57.804718,-8.606112
57.806389,-8.611946
57.822777,-8.621389
57.826111,-8.618612
57.823883,-8.583612
57.819717,-8.565556
57.816109,-8.554724
57.813889,-8.552223
57.810829,-8.555279
NaN,NaN
57.881386,-7.00639
57.877777,-7.073611
57.879997,-7.077778
57.892776,-7.076667
57.896111,-7.073611
57.91555,-7.032778
57.916939,-7.0275
57.919716,-7.007223
57.919998,-6.999445
57.91861,-6.993611
57.913887,-6.994167
57.890831,-6.9975
57.887215,-6.998889
57.881386,-7.00639
NaN,NaN
58.203049,-6.802222
58.201942,-6.838889
58.203888,-6.869167
58.206383,-6.873056
58.244438,-6.888889
58.248604,-6.89
58.252495,-6.889723
58.254166,-6.881667
58.251106,-6.860278
58.25,-6.854167
58.228607,-6.809723
58.218048,-6.794445
58.20694,-6.791389
58.203331,-6.794445
58.203049,-6.802222
NaN,NaN
58.35611,-6.204167
58.317772,-6.2325
58.287773,-6.279723
58.263611,-6.32389
58.237938,-6.328278
58.235439,-6.328445
58.23344,-6.327611
58.231773,-6.325278
58.230774,-6.321778
58.222939,-6.285111
58.222275,-6.281279
58.222775,-6.276945
58.223606,-6.273612
58.227444,-6.265445
58.233604,-6.220834
58.240829,-6.208611
58.258331,-6.172501
